polygon_id,zone_layer,source_band,zone_id,count,mean,sum,min,max,Scenario,percentage_of_sum,LST Zone
3,lst_classification_intervention_map.tif,Población de 3ra edad,2,3107,0.020758042,64.49524,0.0,0.07118768,Intervención,58.64008712768555,Zona de transición
3,lst_classification_intervention_map.tif,Población de 3ra edad,3,2142,0.011086663,23.747633,0.0,0.07118768,Intervención,21.591720581054688,Zona de impacto
3,lst_classification_intervention_map.tif,Población de 3ra edad,4,36,0.0016899961,0.060839858,0.0,0.0152099645,Intervención,0.05531655624508858,Zona núcleo
3,lst_classification_twin_map.tif,Población femenina,1,4269,0.030743225,131.24283,0.0,0.16325831,Base,19.522125244140625,Fondo Térmico Urbano
3,lst_classification_twin_map.tif,Población femenina,2,2745,0.10595272,290.8402,0.0,0.36930156,Base,43.261940002441406,Zona de transición
3,lst_classification_twin_map.tif,Población femenina,3,2576,0.096978724,249.8172,0.0,0.37417915,Base,37.15984344482422,Zona de impacto
3,lst_classification_twin_map.tif,Población femenina,4,108,0.0034914424,0.3770758,0.0,0.09426895,Base,0.05608931928873062,Zona núcleo
3,lst_classification_intervention_map.tif,Población femenina,1,4413,0.034248434,151.13834,0.0,0.17301057,Intervención,22.48154640197754,Fondo Térmico Urbano
3,lst_classification_intervention_map.tif,Población femenina,2,3107,0.118708916,368.8286,0.0,0.37417915,Intervención,54.862571716308594,Zona de transición
3,lst_classification_intervention_map.tif,Población femenina,3,2142,0.07093057,151.93329,0.0,0.37417915,Intervención,22.599796295166016,Zona de impacto
3,lst_classification_intervention_map.tif,Población femenina,4,36,0.010474328,0.3770758,0.0,0.09426895,Intervención,0.05608932673931122,Zona núcleo
3,lst_classification_twin_map.tif,Hogares con jefes de familia de 60 años y más,1,4269,0.0035621456,15.2067995,0.0,0.029326849,Base,15.213136672973633,Fondo Térmico Urbano
3,lst_classification_twin_map.tif,Hogares con jefes de familia de 60 años y más,2,2745,0.016999071,46.662453,0.0,0.058932792,Base,46.68190002441406,Zona de transición
3,lst_classification_twin_map.tif,Hogares con jefes de familia de 60 años y más,3,2576,0.014765351,38.035545,0.0,0.05971115,Base,38.051395416259766,Zona de impacto
3,lst_classification_twin_map.tif,Hogares con jefes de familia de 60 años y más,4,108,0.0004957766,0.05354387,0.0,0.013385967,Base,0.05356618016958237,Zona núcleo
3,lst_classification_intervention_map.tif,Hogares con jefes de familia de 60 años y más,1,4413,0.0042785034,18.881035,0.0,0.036567535,Intervención,18.88890266418457,Fondo Térmico Urbano
3,lst_classification_intervention_map.tif,Hogares con jefes de familia de 60 años y más,2,3107,0.018959295,58.906532,0.0,0.05971115,Intervención,58.93108367919922,Zona de transición
3,lst_classification_intervention_map.tif,Hogares con jefes de familia de 60 años y más,3,2142,0.010325505,22.117233,0.0,0.05971115,Intervención,22.126449584960938,Zona de impacto
3,lst_classification_intervention_map.tif,Hogares con jefes de familia de 60 años y más,4,36,0.0014873297,0.05354387,0.0,0.013385967,Intervención,0.05356618016958237,Zona núcleo
3,lst_classification_twin_map.tif,Total de hogares,1,4269,0.021188375,90.45317,0.0,0.10958889,Base,20.2520751953125,Fondo Térmico Urbano
3,lst_classification_twin_map.tif,Total de hogares,2,2745,0.07295605,200.26436,0.0,0.2697305,Base,44.83832931518555,Zona de transición
3,lst_classification_twin_map.tif,Total de hogares,3,2576,0.060429305,155.6659,0.0,0.27329296,Base,34.85292434692383,Zona de impacto
3,lst_classification_twin_map.tif,Total de hogares,4,108,0.0023436681,0.25311616,0.0,0.06327904,Base,0.0566716194152832,Zona núcleo
3,lst_classification_intervention_map.tif,Total de hogares,1,4413,0.023569452,104.01199,0.0,0.11945379,Intervención,23.287837982177734,Fondo Térmico Urbano
3,lst_classification_intervention_map.tif,Total de hogares,2,3107,0.07942676,246.77893,0.0,0.27329296,Intervención,55.25273513793945,Zona de transición
3,lst_classification_intervention_map.tif,Total de hogares,3,2142,0.044627696,95.59252,0.0,0.27329296,Intervención,21.402751922607422,Zona de impacto
3,lst_classification_intervention_map.tif,Total de hogares,4,36,0.0070310044,0.25311616,0.0,0.06327904,Intervención,0.0566716194152832,Zona núcleo
3,lst_classification_twin_map.tif,Población con discapacidad,1,4269,0.0033563143,14.328106,0.0,0.027297856,Base,18.474193572998047,Fondo Térmico Urbano
3,lst_classification_twin_map.tif,Población con discapacidad,2,2745,0.0117051015,32.130505,0.0,0.038393173,Base,41.42802810668945,Zona de transición
3,lst_classification_twin_map.tif,Población con discapacidad,3,2576,0.012048036,31.03574,0.0,0.038900252,Base,40.016475677490234,Zona de impacto
3,lst_classification_twin_map.tif,Población con discapacidad,4,108,0.000583792,0.06304953,0.0,0.015762383,Base,0.08129402250051498,Zona núcleo
3,lst_classification_intervention_map.tif,Población con discapacidad,1,4413,0.003775346,16.660603,0.0,0.027297856,Intervención,21.481639862060547,Fondo Térmico Urbano
3,lst_classification_intervention_map.tif,Población con discapacidad,2,3107,0.013266909,41.220287,0.0,0.038900252,Intervención,53.148101806640625,Zona de transición
3,lst_classification_intervention_map.tif,Población con discapacidad,3,2142,0.009156613,19.613464,0.0,0.038900252,Intervención,25.288963317871094,Zona de impacto
3,lst_classification_intervention_map.tif,Población con discapacidad,4,36,0.0017513759,0.06304953,0.0,0.015762383,Intervención,0.08129402250051498,Zona núcleo
3,lst_classification_twin_map.tif,Viviendas particulares habitadas sin agua entubada,1,4269,0.0,0.0,0.0,0.0,Base,0.0,Fondo Térmico Urbano
3,lst_classification_twin_map.tif,Viviendas particulares habitadas sin agua entubada,2,2745,0.0008489977,2.3304987,0.0,0.0067752674,Base,77.68328094482422,Zona de transición
3,lst_classification_twin_map.tif,Viviendas particulares habitadas sin agua entubada,3,2576,0.00025989968,0.66950154,0.0,0.006864752,Base,22.31671714782715,Zona de impacto
3,lst_classification_twin_map.tif,Viviendas particulares habitadas sin agua entubada,4,108,0.0,0.0,0.0,0.0,Base,0.0,Zona núcleo
3,lst_classification_intervention_map.tif,Viviendas particulares habitadas sin agua entubada,1,4413,0.0,0.0,0.0,0.0,Intervención,0.0,Fondo Térmico Urbano
3,lst_classification_intervention_map.tif,Viviendas particulares habitadas sin agua entubada,2,3107,0.00090281625,2.8050501,0.0,0.006864752,Intervención,93.50166320800781,Zona de transición
3,lst_classification_intervention_map.tif,Viviendas particulares habitadas sin agua entubada,3,2142,9.101315e-05,0.19495016,0.0,0.006864752,Intervención,6.498338222503662,Zona de impacto
3,lst_classification_intervention_map.tif,Viviendas particulares habitadas sin agua entubada,4,36,0.0,0.0,0.0,0.0,Intervención,0.0,Zona núcleo
3,lst_classification_twin_map.tif,Vivienda totales,1,4269,0.021234423,90.64975,0.0,0.109587744,Base,20.250795364379883,Fondo Térmico Urbano
3,lst_classification_twin_map.tif,Vivienda totales,2,2745,0.073222764,200.99649,0.0,0.26972768,Base,44.90182113647461,Zona de transición
3,lst_classification_twin_map.tif,Vivienda totales,3,2576,0.060456578,155.73615,0.0,0.27329013,Base,34.790836334228516,Zona de impacto
3,lst_classification_twin_map.tif,Vivienda totales,4,108,0.0023436437,0.2531135,0.0,0.06327838,Base,0.056544557213783264,Zona núcleo
3,lst_classification_intervention_map.tif,Vivienda totales,1,4413,0.023649596,104.36566,0.0,0.12189035,Intervención,23.31487464904785,Fondo Térmico Urbano
3,lst_classification_intervention_map.tif,Vivienda totales,2,3107,0.07962696,247.40097,0.0,0.27329013,Intervención,55.268394470214844,Zona de transición
3,lst_classification_intervention_map.tif,Vivienda totales,3,2142,0.044638555,95.61578,0.0,0.27329013,Intervención,21.360187530517578,Zona de impacto
3,lst_classification_intervention_map.tif,Vivienda totales,4,36,0.007030931,0.2531135,0.0,0.06327838,Intervención,0.05654454976320267,Zona núcleo
3,lst_classification_twin_map.tif,Vivienda particulares habitadas,1,4269,0.021080181,89.991295,0.0,0.10854779,Base,20.191692352294922,Fondo Térmico Urbano
3,lst_classification_twin_map.tif,Vivienda particulares habitadas,2,2745,0.0728369,199.93729,0.0,0.26976192,Base,44.860694885253906,Zona de transición
3,lst_classification_twin_map.tif,Vivienda particulares habitadas,3,2576,0.060367044,155.50551,0.0,0.27332482,Base,34.89136505126953,Zona de impacto
3,lst_classification_twin_map.tif,Vivienda particulares habitadas,4,108,0.002321403,0.25071153,0.0,0.06267788,Base,0.0562531054019928,Zona núcleo
3,lst_classification_intervention_map.tif,Vivienda particulares habitadas,1,4413,0.02345159,103.49187,0.0,0.1194677,Intervención,23.22086524963379,Fondo Térmico Urbano
3,lst_classification_intervention_map.tif,Vivienda particulares habitadas,2,3107,0.07936808,246.59662,0.0,0.27332482,Intervención,55.329830169677734,Zona de transición
3,lst_classification_intervention_map.tif,Vivienda particulares habitadas,3,2142,0.044512413,95.34559,0.0,0.27332482,Intervención,21.393054962158203,Zona de impacto
3,lst_classification_intervention_map.tif,Vivienda particulares habitadas,4,36,0.006964209,0.25071153,0.0,0.06267788,Intervención,0.0562531054019928,Zona núcleo
3,lst_classification_twin_map.tif,Vivienda particulares habitadas sin electricidad,1,4269,0.0,0.0,0.0,0.0,Base,,Fondo Térmico Urbano
3,lst_classification_twin_map.tif,Vivienda particulares habitadas sin electricidad,2,2745,0.0,0.0,0.0,0.0,Base,,Zona de transición
3,lst_classification_twin_map.tif,Vivienda particulares habitadas sin electricidad,3,2576,0.0,0.0,0.0,0.0,Base,,Zona de impacto
3,lst_classification_twin_map.tif,Vivienda particulares habitadas sin electricidad,4,108,0.0,0.0,0.0,0.0,Base,,Zona núcleo
3,lst_classification_intervention_map.tif,Vivienda particulares habitadas sin electricidad,1,4413,0.0,0.0,0.0,0.0,Intervención,,Fondo Térmico Urbano
3,lst_classification_intervention_map.tif,Vivienda particulares habitadas sin electricidad,2,3107,0.0,0.0,0.0,0.0,Intervención,,Zona de transición
3,lst_classification_intervention_map.tif,Vivienda particulares habitadas sin electricidad,3,2142,0.0,0.0,0.0,0.0,Intervención,,Zona de impacto
3,lst_classification_intervention_map.tif,Vivienda particulares habitadas sin electricidad,4,36,0.0,0.0,0.0,0.0,Intervención,,Zona núcleo
3,lst_classification_twin_map.tif,Viviendas con hacinamiento,1,4269,0.0074530006,31.81686,0.0,0.039142463,Base,21.806175231933594,Fondo Térmico Urbano
3,lst_classification_twin_map.tif,Viviendas con hacinamiento,2,2745,0.023141567,63.5236,0.0,0.07487583,Base,43.53688049316406,Zona de transición
3,lst_classification_twin_map.tif,Viviendas con hacinamiento,3,2576,0.019599823,50.489143,0.0,0.075864755,Base,34.603511810302734,Zona de impacto
3,lst_classification_twin_map.tif,Viviendas con hacinamiento,4,108,0.00072186725,0.07796166,0.0,0.019490415,Base,0.05343222990632057,Zona núcleo
3,lst_classification_intervention_map.tif,Viviendas con hacinamiento,1,4413,0.008320099,36.716595,0.0,0.04880659,Intervención,25.16428565979004,Fondo Térmico Urbano
3,lst_classification_intervention_map.tif,Viviendas con hacinamiento,2,3107,0.025001459,77.679535,0.0,0.075864755,Intervención,53.238868713378906,Zona de transición
3,lst_classification_intervention_map.tif,Viviendas con hacinamiento,3,2142,0.014674821,31.433466,0.0,0.075864755,Intervención,21.543411254882812,Zona de impacto
3,lst_classification_intervention_map.tif,Viviendas con hacinamiento,4,36,0.0021656016,0.07796166,0.0,0.019490415,Intervención,0.05343222990632057,Zona núcleo
3,lst_classification_twin_map.tif,Viviendas con piso de tierra,1,4269,0.001111978,4.747034,0.0,0.013308548,Base,34.34336471557617,Fondo Térmico Urbano
3,lst_classification_twin_map.tif,Viviendas con piso de tierra,2,2745,0.0023853723,6.547847,0.0,0.013308548,Base,47.3717041015625,Zona de transición
3,lst_classification_twin_map.tif,Viviendas con piso de tierra,3,2576,0.00097538834,2.5126004,0.0,0.011631939,Base,18.177907943725586,Zona de impacto
3,lst_classification_twin_map.tif,Viviendas con piso de tierra,4,108,0.00013696657,0.014792389,0.0,0.0036980973,Base,0.10701848566532135,Zona núcleo
3,lst_classification_intervention_map.tif,Viviendas con piso de tierra,1,4413,0.001158052,5.1104836,0.0,0.013308548,Intervención,36.972816467285156,Fondo Térmico Urbano
3,lst_classification_intervention_map.tif,Viviendas con piso de tierra,2,3107,0.0020462743,6.357774,0.0,0.012764892,Intervención,45.99658203125,Zona de transición
3,lst_classification_intervention_map.tif,Viviendas con piso de tierra,3,2142,0.0010920749,2.3392243,0.0,0.013308548,Intervención,16.923585891723633,Zona de impacto
3,lst_classification_intervention_map.tif,Viviendas con piso de tierra,4,36,0.0004108997,0.014792389,0.0,0.0036980973,Intervención,0.10701848566532135,Zona núcleo
3,lst_classification_twin_map.tif,Viviendas particulares habitadas con todos los servicios,1,4269,0.020075643,85.70292,0.0,0.103189334,Base,19.99338150024414,Fondo Térmico Urbano
3,lst_classification_twin_map.tif,Viviendas particulares habitadas con todos los servicios,2,2745,0.070653215,193.94308,0.0,0.26273423,Base,45.24441146850586,Zona de transición
3,lst_classification_twin_map.tif,Viviendas particulares habitadas con todos los servicios,3,2576,0.057753153,148.77213,0.0,0.2662043,Base,34.70661163330078,Zona de impacto
3,lst_classification_twin_map.tif,Viviendas particulares habitadas con todos los servicios,4,108,0.0022068073,0.23833518,0.0,0.059583794,Base,0.05560050904750824,Zona núcleo
3,lst_classification_intervention_map.tif,Viviendas particulares habitadas con todos los servicios,1,4413,0.022409491,98.89308,0.0,0.11936458,Intervención,23.070472717285156,Fondo Térmico Urbano
3,lst_classification_intervention_map.tif,Viviendas particulares habitadas con todos los servicios,2,3107,0.076807305,238.6403,0.0,0.2662043,Intervención,55.67168426513672,Zona de transición
3,lst_classification_intervention_map.tif,Viviendas particulares habitadas con todos los servicios,3,2142,0.042429857,90.88475,0.0,0.2662043,Intervención,21.202234268188477,Zona de impacto
3,lst_classification_intervention_map.tif,Viviendas particulares habitadas con todos los servicios,4,36,0.0066204215,0.23833518,0.0,0.059583794,Intervención,0.05560050532221794,Zona núcleo
3,lst_classification_twin_map.tif,Población con educación básica incompleta,1,4269,0.011928355,50.92215,0.0,0.06072764,Base,17.43840789794922,Fondo Térmico Urbano
3,lst_classification_twin_map.tif,Población con educación básica incompleta,2,2745,0.04310976,118.33629,0.0,0.149144,Base,40.524539947509766,Zona de transición
3,lst_classification_twin_map.tif,Población con educación básica incompleta,3,2576,0.047603343,122.62621,0.0,0.16032815,Base,41.99363327026367,Zona de impacto
3,lst_classification_twin_map.tif,Población con educación básica incompleta,4,108,0.001174133,0.12680636,0.0,0.03170159,Base,0.04342513531446457,Zona núcleo
3,lst_classification_intervention_map.tif,Población con educación básica incompleta,1,4413,0.013294708,58.669548,0.0,0.07572106,Intervención,20.091524124145508,Fondo Térmico Urbano
3,lst_classification_intervention_map.tif,Población con educación básica incompleta,2,3107,0.05199104,161.53616,0.0,0.16032815,Intervención,55.31843185424805,Zona de transición
3,lst_classification_intervention_map.tif,Población con educación básica incompleta,3,2142,0.033463556,71.67894,0.0,0.16032815,Intervención,24.546619415283203,Zona de impacto
3,lst_classification_intervention_map.tif,Población con educación básica incompleta,4,36,0.0035223989,0.12680636,0.0,0.03170159,Intervención,0.04342513531446457,Zona núcleo
3,lst_classification_twin_map.tif,Hogares con jefas de familia,1,4269,0.008387246,35.805153,0.0,0.04108183,Base,20.52958869934082,Fondo Térmico Urbano
3,lst_classification_twin_map.tif,Hogares con jefas de familia,2,2745,0.028979836,79.54965,0.0,0.10886324,Base,45.611358642578125,Zona de transición
3,lst_classification_twin_map.tif,Hogares con jefas de familia,3,2576,0.022889221,58.962635,0.0,0.110301055,Base,33.80738830566406,Zona de impacto
3,lst_classification_twin_map.tif,Hogares con jefas de familia,4,108,0.0008342984,0.09010422,0.0,0.022526056,Base,0.051663029938936234,Zona núcleo
3,lst_classification_intervention_map.tif,Hogares con jefas de familia,1,4413,0.0093239695,41.14668,0.0,0.051224776,Intervención,23.59225845336914,Fondo Térmico Urbano
3,lst_classification_intervention_map.tif,Hogares con jefas de familia,2,3107,0.031313617,97.29141,0.0,0.110301055,Intervención,55.7839469909668,Zona de transición
3,lst_classification_intervention_map.tif,Hogares con jefas de familia,3,2142,0.016750399,35.879356,0.0,0.110301055,Intervención,20.572134017944336,Zona de impacto
3,lst_classification_intervention_map.tif,Hogares con jefas de familia,4,36,0.002502895,0.09010422,0.0,0.022526056,Intervención,0.051663029938936234,Zona núcleo
3,lst_classification_twin_map.tif,Viviendas particulares habitadas sin todos los servicios,1,4269,0.0011953008,5.1027393,0.0,0.013727205,Base,26.16744613647461,Fondo Térmico Urbano
3,lst_classification_twin_map.tif,Viviendas particulares habitadas sin todos los servicios,2,2745,0.0026304116,7.22048,0.0,0.013727205,Base,37.027469635009766,Zona de transición
3,lst_classification_twin_map.tif,Viviendas particulares habitadas sin todos los servicios,3,2576,0.002780224,7.161857,0.0,0.010877948,Base,36.726844787597656,Zona de impacto
3,lst_classification_twin_map.tif,Viviendas particulares habitadas sin todos los servicios,4,108,0.00014127523,0.015257725,0.0,0.0038144311,Base,0.07824340462684631,Zona núcleo
3,lst_classification_intervention_map.tif,Viviendas particulares habitadas sin todos los servicios,1,4413,0.0012784766,5.641917,0.0,0.013727205,Intervención,28.93241310119629,Fondo Térmico Urbano
3,lst_classification_intervention_map.tif,Viviendas particulares habitadas sin todos los servicios,2,3107,0.0028869936,8.969889,0.0,0.013166446,Intervención,45.99864196777344,Zona de transición
3,lst_classification_intervention_map.tif,Viviendas particulares habitadas sin todos los servicios,3,2142,0.002275103,4.8732705,0.0,0.013727205,Intervención,24.990703582763672,Zona de impacto
3,lst_classification_intervention_map.tif,Viviendas particulares habitadas sin todos los servicios,4,36,0.0004238257,0.015257725,0.0,0.0038144311,Intervención,0.07824340462684631,Zona núcleo
